Symbol,Security Name,Exchange,ETF,Market Category
GVH,Globavend Holdings Limited - Ord Shares,NASDAQ,N,S
GWAV,"Greenwave Technology Solutions, Inc. - Common Stock",NASDAQ,N,S
GWRS,"Global Water Resources, Inc. - common stock",NASDAQ,N,G
GXAI,Gaxos.ai Inc. - Common Stock,NASDAQ,N,S
GYRE,"Gyre Therapeutics, Inc. - Common Stock",NASDAQ,N,S
GYRO,"Gyrodyne , LLC - Common Stock",NASDAQ,N,S
HAFC,Hanmi Financial Corporation - Common Stock,NASDAQ,N,Q
HAIN,"The Hain Celestial Group, Inc. - Common Stock",NASDAQ,N,Q
HALO,"Halozyme Therapeutics, Inc. - Common Stock",NASDAQ,N,Q
HAO,Haoxi Health Technology Limited - Class A Ord Share,NASDAQ,N,S
HAS,"Hasbro, Inc. - Common Stock",NASDAQ,N,Q
HAVAU,Harvard Ave Acquisition Corporation - Unit,NASDAQ,N,G
HBAN,Huntington Bancshares Incorporated - Common Stock,NASDAQ,N,Q
HBANL,"Huntington Bancshares Incorporated - Depositary Shares, Each Representing a 1/40th Interest in a Share of 6.875% Series J Non-Cumulative Perpetual Preferred Stock",NASDAQ,N,Q
HBANM,Huntington Bancshares Incorporated - Depositary Shares each representing a 1/1000th interest in a share of Huntington Series I Preferred Stock,NASDAQ,N,Q
HBANP,Huntington Bancshares Incorporated - Depositary Shares 4.500% Series H Non-Cumulative Perpetual Preferred Stock,NASDAQ,N,Q
HBCP,"Home Bancorp, Inc. - Common Stock",NASDAQ,N,Q
HBIO,"Harvard Bioscience, Inc. - Common Stock",NASDAQ,N,S
HBNB,Hotel101 Global Holdings Corp. - Class A Ordinary Shares,NASDAQ,N,S
HBNC,"Horizon Bancorp, Inc. - Common Stock",NASDAQ,N,Q
HBT,"HBT Financial, Inc. - Common Stock",NASDAQ,N,Q
HCACU,Hall Chadwick Acquisition Corp. - Unit,NASDAQ,N,G
HCAI,"Huachen AI Parking Management Technology Holding Co., Ltd. - Class A Ordinary Shares",NASDAQ,N,S
HCAT,"Health Catalyst, Inc - Common stock",NASDAQ,N,Q
HCHL,Happy City Holdings Limited - Class A Ordinary shares,NASDAQ,N,S
HCKT,"The Hackett Group, Inc. - Common Stock",NASDAQ,N,Q
HCM,HUTCHMED (China) Limited - American Depositary Shares,NASDAQ,N,Q
HCMA,HCM III Acquisition Corp. - Class A Ordinary Share,NASDAQ,N,G
HCMAU,HCM III Acquisition Corp. - Units,NASDAQ,N,G
HCMAW,HCM III Acquisition Corp. - Warrants,NASDAQ,N,G
HCSG,"Healthcare Services Group, Inc. - Common Stock",NASDAQ,N,Q
HCTI,"Healthcare Triangle, Inc. - Common Stock",NASDAQ,N,S
HCWB,HCW Biologics Inc. - Common Stock,NASDAQ,N,S
HDL,SUPER HI INTERNATIONAL HOLDING LTD. - American Depositary Shares,NASDAQ,N,G
HDSN,"Hudson Technologies, Inc. - Common Stock",NASDAQ,N,S
HELE,Helen of Troy Limited - Common Stock,NASDAQ,N,Q
HEPS,D-Market Electronic Services & Trading - American Depositary Shares,NASDAQ,N,Q
HERE,Here Group Limited - American Depositary Shares,NASDAQ,N,G
HERZ,"Herzfeld Credit Income Fund, Inc.  - Closed End Fund",NASDAQ,N,S
HFBL,"Home Federal Bancorp, Inc. of Louisiana - Common Stock",NASDAQ,N,S
HFFG,HF Foods Group Inc. - Common Stock,NASDAQ,N,S
HFWA,Heritage Financial Corporation - Common Stock,NASDAQ,N,Q
HGBL,Heritage Global Inc. - Common Stock,NASDAQ,N,S
HHS,"Harte Hanks, Inc. - Common Stock",NASDAQ,N,G
HIFS,Hingham Institution for Savings - Common Stock,NASDAQ,N,G
HIHO,Highway Holdings Limited - Common Stock,NASDAQ,N,S
HIMX,"Himax Technologies, Inc. - American depositary shares, each of which represents two ordinary shares.",NASDAQ,N,Q
HIND,"Vyome Holdings, Inc. - Common Stock",NASDAQ,N,S
HIT,"Health In Tech, Inc. - Class A Common Stock",NASDAQ,N,S
HITI,High Tide Inc. - Common Shares,NASDAQ,N,S
HIVE,HIVE Digital Technologies Ltd - Common Shares,NASDAQ,N,S
HKIT,Hitek Global Inc. - Class A Ordinary Share,NASDAQ,N,S
HKPD,Hong Kong Pharma Digital Technology Holdings Limited - Ordinary shares,NASDAQ,N,S
HLIT,Harmonic Inc. - Common Stock,NASDAQ,N,Q
HLMN,Hillman Solutions Corp. - Common Stock,NASDAQ,N,G
HLNE,Hamilton Lane Incorporated - Class A Common Stock,NASDAQ,N,Q
HLP,Hongli Group Inc. - Ordinary Shares,NASDAQ,N,S
HMR,Heidmar Maritime Holdings Corp. - Common Stock,NASDAQ,N,S
HNNA,"Hennessy Advisors, Inc. - Common Stock",NASDAQ,N,G
HNNAZ,"Hennessy Advisors, Inc. - 4.875% Notes due 2026",NASDAQ,N,G
HNRG,Hallador Energy Company - Common Stock,NASDAQ,N,S
HNST,"The Honest Company, Inc. - Common Stock",NASDAQ,N,Q
HNVR,"Hanover Bancorp, Inc. - Common Stock",NASDAQ,N,Q
HOFT,Hooker Furnishings Corporation - Common Stock,NASDAQ,N,Q
HOLO,MicroCloud Hologram Inc. - Ordinary Shares,NASDAQ,N,S
HOLOW,MicroCloud Hologram Inc. - Warrant,NASDAQ,N,S
HOLX,"Hologic, Inc. - Common Stock",NASDAQ,N,Q
HON,Honeywell International Inc. - Common Stock,NASDAQ,N,Q
HOOD,"Robinhood Markets, Inc. - Class A Common Stock",NASDAQ,N,Q
HOPE,"Hope Bancorp, Inc. - Common Stock",NASDAQ,N,Q
HOTH,"Hoth Therapeutics, Inc. - Common Stock",NASDAQ,N,S
HOUR,"Hour Loop, Inc. - common stock",NASDAQ,N,S
HOVNP,Hovnanian Enterprises Inc - Depositary Share representing 1/1000th of 7.625% Series A Preferred Stock,NASDAQ,N,G
HOVR,New Horizon Aircraft Ltd. - Class A Ordinary Shares,NASDAQ,N,S
HOVRW,New Horizon Aircraft Ltd. - Warrant,NASDAQ,N,S
HOWL,"Werewolf Therapeutics, Inc. - Common Stock",NASDAQ,N,Q
HPAI,Helport AI Limited - Ordinary Shares,NASDAQ,N,S
HPAIW,Helport AI Limited - Warrants,NASDAQ,N,S
HPK,"HighPeak Energy, Inc. - Common Stock",NASDAQ,N,G
HQI,"HireQuest, Inc. - Common Stock",NASDAQ,N,S
HQY,"HealthEquity, Inc. - Common Stock",NASDAQ,N,Q
HRMY,"Harmony Biosciences Holdings, Inc. - Common Stock",NASDAQ,N,G
HROW,"Harrow, Inc. - Common Stock",NASDAQ,N,G
HRTX,"Heron Therapeutics, Inc.   - Common Stock",NASDAQ,N,S
HRZN,Horizon Technology Finance Corporation - Common Stock,NASDAQ,N,Q
HSAI,"Hesai Group - American Depositary Share, each ADS represents one Class B ordinary share",NASDAQ,N,Q
HSCS,HeartSciences Inc. - Common Stock,NASDAQ,N,S
HSCSW,HeartSciences Inc. - Warrant,NASDAQ,N,S
HSDT,Solana Company - Class A Common Stock,NASDAQ,N,S
HSIC,"Henry Schein, Inc. - Common Stock",NASDAQ,N,Q
HSII,"Heidrick & Struggles International, Inc. - Common Stock",NASDAQ,N,Q
HSPO,Horizon Space Acquisition I Corp. - Ordinary Shares,NASDAQ,N,S
HSPOR,Horizon Space Acquisition I Corp. - Right,NASDAQ,N,S
HSPOU,Horizon Space Acquisition I Corp. - Unit,NASDAQ,N,S
HSPOW,Horizon Space Acquisition I Corp. - Warrant,NASDAQ,N,S
HSPT,Horizon Space Acquisition II Corp. - Ordinary share,NASDAQ,N,G
HSPTR,Horizon Space Acquisition II Corp. - Right,NASDAQ,N,G
HSPTU,Horizon Space Acquisition II Corp. - Units,NASDAQ,N,G
HST,"Host Hotels & Resorts, Inc. - Common Stock",NASDAQ,N,Q
HSTM,"HealthStream, Inc. - Common Stock",NASDAQ,N,Q
HTBK,Heritage Commerce Corp - Common Stock,NASDAQ,N,Q
HTCO,High-Trend International Group - Class A Ordinary Shares,NASDAQ,N,S
HTCR,"Heartcore Enterprises, Inc. - Common Stock",NASDAQ,N,S
HTFL,"Heartflow, Inc. - Common Stock",NASDAQ,N,Q
HTHT,H World Group Limited - American Depositary Shares,NASDAQ,N,Q
HTLD,"Heartland Express, Inc. - Common Stock",NASDAQ,N,Q
HTLM,HomesToLife Ltd - Ordinary Shares,NASDAQ,N,S
HTO,H2O America  - Common Stock,NASDAQ,N,Q
HTOO,Fusion Fuel Green PLC - Ordinary Shares,NASDAQ,N,S
HTOOW,Fusion Fuel Green PLC - Warrant,NASDAQ,N,S
HTZ,"Hertz Global Holdings, Inc - Common Stock",NASDAQ,N,Q
HTZWW,"Hertz Global Holdings, Inc - Warrant",NASDAQ,N,Q
HUBC,Hub Cyber Security Ltd. - Ordinary Shares,NASDAQ,N,S
HUBCW,Hub Cyber Security Ltd. - Warrant expiring 2/27/28,NASDAQ,N,S
HUBCZ,Hub Cyber Security Ltd. - Warrant,NASDAQ,N,S
HUBG,"Hub Group, Inc. - Class A Common Stock",NASDAQ,N,Q
HUDI,"Huadi International Group Co., Ltd. - Ordinary Shares",NASDAQ,N,S
HUHU,HUHUTECH International Group Inc. - Ordinary Shares,NASDAQ,N,S
HUIZ,Huize Holding Limited - American Depositary Shares,NASDAQ,N,G
HUMA,"Humacyte, Inc. - Common Stock",NASDAQ,N,Q
HUMAW,"Humacyte, Inc. - Warrant",NASDAQ,N,Q
HURA,"TuHURA Biosciences, Inc. - Common Stock",NASDAQ,N,S
HURC,"Hurco Companies, Inc. - Common Stock",NASDAQ,N,Q
HURN,Huron Consulting Group Inc. - Common Stock,NASDAQ,N,Q
HUT,Hut 8 Corp. - Common Stock,NASDAQ,N,Q
HVII,Hennessy Capital Investment Corp. VII - Ordinary Shares,NASDAQ,N,G
HVIIR,Hennessy Capital Investment Corp. VII - Rights,NASDAQ,N,G
HVIIU,Hennessy Capital Investment Corp. VII - Unit,NASDAQ,N,G
HVMC,Highview Merger Corp. - Class A Ordinary Share,NASDAQ,N,G
HVMCU,Highview Merger Corp. - Units,NASDAQ,N,G
HVMCW,Highview Merger Corp. - Warrants,NASDAQ,N,G
HWBK,"Hawthorn Bancshares, Inc. - Common Stock",NASDAQ,N,Q
HWC,Hancock Whitney Corporation - Common Stock,NASDAQ,N,Q
HWCPZ,Hancock Whitney Corporation - 6.25% Subordinated Notes due 2060,NASDAQ,N,Q
HWH,HWH International Inc. - Common Stock,NASDAQ,N,S
HWKN,"Hawkins, Inc. - Common Stock",NASDAQ,N,Q
HXHX,Haoxin Holdings Limited - Class A Ordinary Shares,NASDAQ,N,S
HYFM,"Hydrofarm Holdings Group, Inc. - Common Stock",NASDAQ,N,S
HYFT,MindWalk Holdings Corp. - Common Stock,NASDAQ,N,S
HYMC,Hycroft Mining Holding Corporation - Class A Common Stock,NASDAQ,N,S
HYPD,"Hyperion DeFi, Inc. - Common Stock",NASDAQ,N,S
HYPR,"Hyperfine, Inc.  - Class A Common Stock",NASDAQ,N,G
IAC,IAC Inc. - Common Stock,NASDAQ,N,Q
IART,Integra LifeSciences Holdings Corporation - Common Stock,NASDAQ,N,Q
IAS,Integral Ad Science Holding Corp. - Common Stock,NASDAQ,N,Q
IBAC,IB Acquisition Corp. - Common Stock,NASDAQ,N,G
IBACR,IB Acquisition Corp. - Right,NASDAQ,N,G
IBCP,Independent Bank Corporation - Common Stock,NASDAQ,N,Q
IBEX,IBEX Limited - Common Share,NASDAQ,N,G
IBG,Innovation Beverage Group Limited - Ordinary Shares,NASDAQ,N,S
IBIO,"iBio, Inc. - Common Stock",NASDAQ,N,S
IBKR,"Interactive Brokers Group, Inc. - Class A Common Stock",NASDAQ,N,Q
IBOC,International Bancshares Corporation - Common Stock,NASDAQ,N,Q
IBRX,"ImmunityBio, Inc. - Common Stock",NASDAQ,N,Q
ICCC,ImmuCell Corporation - Common Stock,NASDAQ,N,S
ICCM,IceCure Medical Ltd. - Ordinary Shares,NASDAQ,N,S
ICFI,"ICF International, Inc. - Common Stock",NASDAQ,N,Q
ICG,Intchains Group Limited - American Depositary Shares,NASDAQ,N,S
ICHR,Ichor Holdings - Ordinary Shares,NASDAQ,N,Q
ICLR,ICON plc - Ordinary Shares,NASDAQ,N,Q
ICMB,"Investcorp Credit Management BDC, Inc. - Common Stock",NASDAQ,N,Q
ICON,Icon Energy Corp. - Common stock,NASDAQ,N,S
ICU,SeaStar Medical Holding Corporation - Common Stock,NASDAQ,N,S
ICUCW,SeaStar Medical Holding Corporation - Warrant,NASDAQ,N,S
ICUI,"ICU Medical, Inc. - Common Stock",NASDAQ,N,Q
IDAI,T Stamp Inc. - Class A Common Stock,NASDAQ,N,S
IDCC,"InterDigital, Inc. - Common Stock",NASDAQ,N,Q
IDN,"Intellicheck, Inc. - Common Stock",NASDAQ,N,G
IDXX,"IDEXX Laboratories, Inc. - Common Stock",NASDAQ,N,Q
IDYA,"IDEAYA Biosciences, Inc. - Common Stock",NASDAQ,N,Q
IEP,Icahn Enterprises L.P. - Depositary Units representing Limited Partner Interests,NASDAQ,N,Q
IESC,"IES Holdings, Inc. - Common Stock",NASDAQ,N,G
IFBD,"Infobird Co., Ltd - Ordinary Shares",NASDAQ,N,S
IFRX,InflaRx N.V. - Common Stock,NASDAQ,N,Q
IGIC,International General Insurance Holdings Ltd. - Ordinary Shares,NASDAQ,N,S
IHRT,"iHeartMedia, Inc. - Class A Common Stock",NASDAQ,N,Q
III,"Information Services Group, Inc. - Common Stock",NASDAQ,N,G
IIIV,"i3 Verticals, Inc. - Common Stock",NASDAQ,N,Q
IINN,Inspira Technologies Oxy B.H.N. Ltd. - Ordinary Shares,NASDAQ,N,S
IINNW,Inspira Technologies Oxy B.H.N. Ltd. - Warrant,NASDAQ,N,S
IKT,"Inhibikase Therapeutics, Inc. - Common Stock",NASDAQ,N,S
ILAG,Intelligent Living Application Group Inc. - Ordinary Shares,NASDAQ,N,S
ILLR,Triller Group Inc. - Common Stock,NASDAQ,N,S
ILLRW,Triller Group Inc. - Warrant,NASDAQ,N,S
ILMN,"Illumina, Inc. - Common Stock",NASDAQ,N,Q
ILPT,Industrial Logistics Properties Trust - Common Shares of Beneficial Interest,NASDAQ,N,Q
IMA,"ImageneBio, Inc. - Common Stock",NASDAQ,N,S
IMCC,IM Cannabis Corp. - Common Shares,NASDAQ,N,S
IMCR,Immunocore Holdings plc - American Depositary Shares,NASDAQ,N,Q
IMDX,Insight Molecular Diagnostics Inc. - Common Stock,NASDAQ,N,S
IMG,CIMG Inc. - Common Stock,NASDAQ,N,S
IMKTA,"Ingles Markets, Incorporated - Class A Common Stock",NASDAQ,N,Q
IMMP,Immutep Limited - American Depositary Shares,NASDAQ,N,G
IMMR,Immersion Corporation - Common Stock,NASDAQ,N,Q
IMMX,"Immix Biopharma, Inc. - Common Stock",NASDAQ,N,S
IMNM,"Immunome, Inc. - Common Stock",NASDAQ,N,S
IMNN,"Imunon, Inc. - Common Stock",NASDAQ,N,S
IMOS,ChipMOS TECHNOLOGIES INC. - American Depositary Shares,NASDAQ,N,Q
IMPP,Imperial Petroleum Inc. - Common Shares,NASDAQ,N,S
IMPPP,Imperial Petroleum Inc. - 8.75% Series A Cumulative Redeemable Perpetual Preferred Shares,NASDAQ,N,S
IMRN,Immuron Limited - American Depositary Shares,NASDAQ,N,S
IMRX,Immuneering Corporation - Class A Common Stock,NASDAQ,N,G
IMSR,Terrestrial Energy Inc. - Common Stock,NASDAQ,N,Q
IMSRW,Terrestrial Energy Inc. - Warrant,NASDAQ,N,Q
IMTE,Integrated Media Technology Limited - Ordinary Shares,NASDAQ,N,S
IMTX,Immatics N.V. - Ordinary Shares,NASDAQ,N,S
IMUX,"Immunic, Inc.  - Common Stock",NASDAQ,N,Q
IMVT,"Immunovant, Inc.  - Common Stock",NASDAQ,N,Q
IMXI,"International Money Express, Inc. - Common Stock",NASDAQ,N,S
INAB,"IN8bio, Inc. - Common Stock",NASDAQ,N,S
INAC,Indigo Acquisition Corp. - Ordinary Shares,NASDAQ,N,G
INACR,Indigo Acquisition Corp. - Right,NASDAQ,N,G
INACU,Indigo Acquisition Corp. - Unit,NASDAQ,N,G
INBK,First Internet Bancorp - Common Stock,NASDAQ,N,Q
INBKZ,First Internet Bancorp - Fixed-to-Floating Rate Subordinated Notes Due 2029,NASDAQ,N,Q
INBS,Intelligent Bio Solutions Inc.  - Common Stock,NASDAQ,N,S
INBX,"Inhibrx Biosciences, Inc. - Common Stock",NASDAQ,N,Q
INCR,Intercure Ltd. - ordinary shares,NASDAQ,N,G
INCY,Incyte Corporation - Common Stock,NASDAQ,N,Q
INDB,Independent Bank Corp. - Common Stock,NASDAQ,N,Q
INDI,"indie Semiconductor, Inc. - Class A Common Stock",NASDAQ,N,S
INDP,"Indaptus Therapeutics, Inc. - Common Stock",NASDAQ,N,S
INDV,Indivior PLC - Ordinary Shares,NASDAQ,N,Q
INEO,INNEOVA Holdings Limited - Ordinary Shares,NASDAQ,N,S
INGN,"Inogen, Inc - Common Stock",NASDAQ,N,Q
INHD,Inno Holdings Inc. - Common Stock,NASDAQ,N,S
INKT,"MiNK Therapeutics, Inc. - Common Stock",NASDAQ,N,S
INLF,INLIF LIMITED - Class A Ordinary shares,NASDAQ,N,S
INM,InMed Pharmaceuticals Inc. - Common Shares,NASDAQ,N,S
INMB,INmune Bio Inc. - Common stock,NASDAQ,N,S
INMD,InMode Ltd.  - Ordinary Shares,NASDAQ,N,Q
INNV,InnovAge Holding Corp. - Common Stock,NASDAQ,N,Q
INO,"Inovio Pharmaceuticals, Inc. - Common Stock",NASDAQ,N,S
INOD,Innodata Inc. - Common Stock,NASDAQ,N,G
INSE,"Inspired Entertainment, Inc. - Common Stock",NASDAQ,N,S
INSG,Inseego Corp. - Common Stock,NASDAQ,N,Q
INSM,Insmed Incorporated - Common Stock,NASDAQ,N,Q
INTA,"Intapp, Inc. - Common Stock",NASDAQ,N,Q
INTC,Intel Corporation - Common Stock,NASDAQ,N,Q
INTG,The Intergroup Corporation - Common Stock,NASDAQ,N,S
INTJ,Intelligent Group Limited - Class A Ordinary Shares,NASDAQ,N,S
INTR,Inter & Co. Inc. - Class A Common Shares,NASDAQ,N,Q
INTS,"Intensity Therapeutics, Inc. - Common Stock",NASDAQ,N,S
INTU,Intuit Inc. - Common Stock,NASDAQ,N,Q
INTZ,Intrusion Inc. - Common Stock,NASDAQ,N,S
INV,"Innventure, Inc. - Common Stock",NASDAQ,N,G
INVA,"Innoviva, Inc. - Common Stock",NASDAQ,N,Q
INVE,"Identiv, Inc. - Common Stock",NASDAQ,N,S
INVZ,Innoviz Technologies Ltd. - Ordinary shares,NASDAQ,N,S
INVZW,Innoviz Technologies Ltd. - Warrant,NASDAQ,N,S
IOBT,"IO Biotech, Inc. - Common Stock",NASDAQ,N,Q
IONR,ioneer Ltd - American Depositary Shares,NASDAQ,N,S
IONS,"Ionis Pharmaceuticals, Inc. - Common Stock",NASDAQ,N,Q
IOSP,Innospec Inc. - Common Stock,NASDAQ,N,Q
IOTR,iOThree Limited - Ordinary Shares,NASDAQ,N,S
IOVA,"Iovance Biotherapeutics, Inc. - Common Stock",NASDAQ,N,G
IPAR,"Interparfums, Inc. - Common Stock",NASDAQ,N,Q
IPCX,Inflection Point Acquisition Corp. III - Class A ordinary shares,NASDAQ,N,G
IPCXR,Inflection Point Acquisition Corp. III - Rights,NASDAQ,N,G
IPCXU,Inflection Point Acquisition Corp. III - Units,NASDAQ,N,G
IPDN,"Professional Diversity Network, Inc. - Common Stock",NASDAQ,N,S
IPGP,IPG Photonics Corporation - Common Stock,NASDAQ,N,Q
IPHA,Innate Pharma S.A. - American Depositary Shares,NASDAQ,N,Q
IPM,Intelligent Protection Management Corp.  - Common Stock,NASDAQ,N,S
IPOD,Dune Acquisition Corporation II - Class A ordinary shares,NASDAQ,N,G
IPODU,Dune Acquisition Corporation II - Units,NASDAQ,N,G
IPODW,Dune Acquisition Corporation II - Warrants,NASDAQ,N,G
IPSC,"Century Therapeutics, Inc. - Common Stock",NASDAQ,N,S
IPST,"Heritage Distilling Holding Company, Inc. - Common Stock",NASDAQ,N,S
IPW,iPower Inc. - Common Stock,NASDAQ,N,S
IPWR,Ideal Power Inc. - Common Stock,NASDAQ,N,S
IPX,IperionX Limited - American Depositary Share,NASDAQ,N,S
IQ,"iQIYI, Inc. - American Depositary Shares",NASDAQ,N,Q
IQST,iQSTEL Inc. - Common Stock,NASDAQ,N,S
IRBT,iRobot Corporation - Common Stock,NASDAQ,N,Q
IRD,"Opus Genetics, Inc. - Common Stock",NASDAQ,N,S
IRDM,Iridium Communications Inc - Common Stock,NASDAQ,N,Q
IREN,IREN Limited - Ordinary Shares,NASDAQ,N,Q
IRIX,IRIDEX Corporation - Common Stock,NASDAQ,N,S
IRMD,iRadimed Corporation - Common Stock,NASDAQ,N,G
IRON,"Disc Medicine, Inc. - Common Stock",NASDAQ,N,G
IROQ,"IF Bancorp, Inc. - Common Stock",NASDAQ,N,S
IRTC,"iRhythm Technologies, Inc. - Common Stock",NASDAQ,N,Q
IRWD,"Ironwood Pharmaceuticals, Inc. - Class A Common Stock",NASDAQ,N,Q
ISBA,Isabella Bank Corporation - Common stock,NASDAQ,N,S
ISPC,iSpecimen Inc. - Common Stock,NASDAQ,N,S
ISPO,Inspirato Incorporated - Class A Common Stock,NASDAQ,N,G
ISPOW,Inspirato Incorporated - Warrant,NASDAQ,N,G
ISPR,Ispire Technology Inc. - Common Stock,NASDAQ,N,S
ISRG,"Intuitive Surgical, Inc. - Common Stock",NASDAQ,N,Q
ISRL,Israel Acquisitions Corp - Class A Ordinary Shares,NASDAQ,N,G
ISRLU,Israel Acquisitions Corp - Unit,NASDAQ,N,G
ISRLW,Israel Acquisitions Corp - Warrant,NASDAQ,N,G
ISSC,"Innovative Solutions and Support, Inc. - Common Stock",NASDAQ,N,Q
ISTR,Investar Holding Corporation - Common Stock,NASDAQ,N,G
ITIC,Investors Title Company - Common Stock,NASDAQ,N,Q
ITRI,"Itron, Inc. - Common Stock",NASDAQ,N,Q
ITRM,Iterum Therapeutics plc - Ordinary Share,NASDAQ,N,S
ITRN,Ituran Location and Control Ltd. - Ordinary Shares,NASDAQ,N,Q
IVA,Inventiva S.A. - American Depository Shares,NASDAQ,N,G
IVDA,"Iveda Solutions, Inc. - Common Stock",NASDAQ,N,S
IVDAW,"Iveda Solutions, Inc. - Warrant",NASDAQ,N,S
IVF,"INVO Fertility, Inc. - Common Stock",NASDAQ,N,S
IVP,"Inspire Veterinary Partners, Inc. - Class A Common Stock",NASDAQ,N,S
IVVD,"Invivyd, Inc. - Common Stock",NASDAQ,N,G
IXHL,Incannex Healthcare Inc. - Common Stock,NASDAQ,N,S
IZEA,"IZEA Worldwide, Inc. - Common Stock",NASDAQ,N,S
IZM,ICZOOM Group Inc. - Class A Ordinary Shares,NASDAQ,N,S
JACK,Jack In The Box Inc. - Common Stock,NASDAQ,N,Q
JAGX,"Jaguar Health, Inc. - Common Stock",NASDAQ,N,S
JAKK,"JAKKS Pacific, Inc. - Common Stock",NASDAQ,N,Q
JAMF,Jamf Holding Corp. - Common Stock,NASDAQ,N,Q
JANX,"Janux Therapeutics, Inc. - Common Stock",NASDAQ,N,G
JAZZ,Jazz Pharmaceuticals plc - Ordinary Shares,NASDAQ,N,Q
JBDI,JBDI Holdings Limited - Ordinary Shares,NASDAQ,N,S
JBHT,"J.B. Hunt Transport Services, Inc. - Common Stock",NASDAQ,N,Q
JBIO,"Jade Biosciences, Inc. - Common Stock",NASDAQ,N,S
JBLU,JetBlue Airways Corporation - Common Stock,NASDAQ,N,Q
JBSS,"John B. Sanfilippo & Son, Inc. - Common Stock",NASDAQ,N,Q
JCAP,"Jefferson Capital, Inc. - Common Stock",NASDAQ,N,Q
JCSE,JE Cleantech Holdings Limited - Ordinary Shares,NASDAQ,N,S
JCTC,Jewett-Cameron Trading Company - Common Shares,NASDAQ,N,S
JD,"JD.com, Inc. - American Depositary Shares",NASDAQ,N,Q
JDZG,JIADE LIMITED - Class A Ordinary Shares,NASDAQ,N,S
JEM,707 Cayman Holdings Limited - Ordinary Shares,NASDAQ,N,S
JFB,JFB Construction Holdings - Class A Common Stock,NASDAQ,N,S
JFBR,Jeffs' Brands Ltd - Ordinary Shares,NASDAQ,N,S
JFBRW,Jeffs' Brands Ltd - Warrant,NASDAQ,N,S
JFIN,Jiayin Group Inc. - American Depositary Shares,NASDAQ,N,G
JFU,9F Inc. - American Depositary Shares,NASDAQ,N,G
JG,Aurora Mobile Limited - American Depositary Shares,NASDAQ,N,S
JJSF,J & J Snack Foods Corp. - Common Stock,NASDAQ,N,Q
JKHY,"Jack Henry & Associates, Inc. - Common Stock",NASDAQ,N,Q
JL,J-Long Group Limited - Class A Ordinary Shares,NASDAQ,N,S
JLHL,Julong Holding Limited - Class A Ordinary Shares,NASDAQ,N,S
JMSB,"John Marshall Bancorp, Inc. - Common Stock",NASDAQ,N,S
JOUT,Johnson Outdoors Inc. - Class A Common Stock,NASDAQ,N,Q
JOYY,JOYY Inc. - American Depositary Shares,NASDAQ,N,Q
JRSH,"Jerash Holdings (US), Inc. - Common Stock",NASDAQ,N,S
JRVR,"James River Group Holdings, Inc. - Common Stock",NASDAQ,N,Q
JSM,"Navient Corporation - 6% Senior Notes due December 15, 2043",NASDAQ,N,Q
JSPR,"Jasper Therapeutics, Inc. - Class A Common Stock",NASDAQ,N,S
JSPRW,"Jasper Therapeutics, Inc. - Warrant",NASDAQ,N,S
JTAI,Jet.AI Inc. - Common Stock,NASDAQ,N,S
JUNS,"Jupiter Neurosciences, Inc. - Common Stock",NASDAQ,N,S
JVA,"Coffee Holding Co., Inc. - Common Stock",NASDAQ,N,S
JWEL,Jowell Global Ltd. - Ordinary Shares,NASDAQ,N,S
JXG,JX Luxventure Group Inc. - Common Stock,NASDAQ,N,S
JYD,Jayud Global Logistics Limited - Class A Ordinary Shares,NASDAQ,N,S
JYNT,The Joint Corp. - Common Stock,NASDAQ,N,S
JZ,Jianzhi Education Technology Group Company Limited - American Depositary Shares,NASDAQ,N,S
JZXN,"Jiuzi Holdings, Inc. - Ordinary Shares",NASDAQ,N,S
KALA,"KALA BIO, Inc. - Common Stock",NASDAQ,N,S
KALU,Kaiser Aluminum Corporation - Common Stock,NASDAQ,N,Q
KALV,"KalVista Pharmaceuticals, Inc. - Common Stock",NASDAQ,N,G
KARO,Karooooo Ltd. - Ordinary shares,NASDAQ,N,S
KAVL,"Kaival Brands Innovations Group, Inc. - Common Stock",NASDAQ,N,S
KBSX,FST Corp. - Ordinary Shares,NASDAQ,N,G
KC,Kingsoft Cloud Holdings Limited - American Depositary Shares,NASDAQ,N,Q
KCHV,Kochav Defense Acquisition Corp. - Class A Ordinary Shares,NASDAQ,N,G
KCHVR,Kochav Defense Acquisition Corp. - Right,NASDAQ,N,G
KCHVU,Kochav Defense Acquisition Corp. - Units,NASDAQ,N,G
KDK,"Kodiak AI, Inc. - Common Stock",NASDAQ,N,G
KDKRW,"Kodiak AI, Inc. - Warrant",NASDAQ,N,S
KDP,Keurig Dr Pepper Inc. - Common Stock,NASDAQ,N,Q
KE,"Kimball Electronics, Inc. - Common Stock",NASDAQ,N,Q
KELYA,"Kelly Services, Inc. - Class A Common Stock",NASDAQ,N,Q
KELYB,"Kelly Services, Inc. - Class B Common Stock",NASDAQ,N,Q
KEQU,Kewaunee Scientific Corporation - Common Stock,NASDAQ,N,G
KFFB,Kentucky First Federal Bancorp - Common Stock,NASDAQ,N,G
KFII,K&F Growth Acquisition Corp. II - Class A Ordinary shares,NASDAQ,N,G
KFIIR,K&F Growth Acquisition Corp. II - Rights,NASDAQ,N,G
KFIIU,K&F Growth Acquisition Corp. II - Unit,NASDAQ,N,G
KG,"Kestrel Group, Ltd. - Common Stock",NASDAQ,N,S
