ticker,analyzed_date
SHEN,2026-01-25 18:32:57.211654
SHFS,2026-01-25 18:32:57.561663
SHFSW,2026-01-25 18:32:57.865671
SHIM,2026-01-25 18:32:58.165691
SHIP,2026-01-25 18:32:58.553629
SHLS,2026-01-25 18:32:58.913662
SHMD,2026-01-25 18:32:59.215530
SHMDW,2026-01-25 18:32:59.521701
SHOO,2026-01-25 18:32:59.937698
SHOP,2026-01-25 18:33:00.291738
SHPH,2026-01-25 18:33:00.637686
SIBN,2026-01-25 18:33:01.043744
SIDU,2026-01-25 18:33:01.355726
SIEB,2026-01-25 18:33:01.749554
SIFY,2026-01-25 18:33:02.075820
SIGA,2026-01-25 18:33:02.467730
SIGI,2026-01-25 18:33:02.871739
SIGIP,2026-01-25 18:33:03.218750
SILC,2026-01-25 18:33:03.582757
SILO,2026-01-25 18:33:03.957769
SIMA,2026-01-25 18:33:04.262776
SIMAU,2026-01-25 18:33:04.571784
SIMAW,2026-01-25 18:33:04.919802
SIMO,2026-01-25 18:33:05.308804
SINT,2026-01-25 18:33:05.633812
SION,2026-01-25 18:33:05.987822
SIRI,2026-01-25 18:33:06.331832
SITM,2026-01-25 18:33:06.693842
SJ,2026-01-25 18:33:07.044874
SKBL,2026-01-25 18:33:07.345881
SKIN,2026-01-25 18:33:07.693928
SKK,2026-01-25 18:33:08.019900
SKWD,2026-01-25 18:33:08.343920
SKYE,2026-01-25 18:33:08.725445
SKYQ,2026-01-25 18:33:09.055454
SKYT,2026-01-25 18:33:09.442464
SKYW,2026-01-25 18:33:09.848474
SKYX,2026-01-25 18:33:10.231490
SLAB,2026-01-25 18:33:10.558523
SLDB,2026-01-25 18:33:10.923532
SLDE,2026-01-25 18:33:11.264543
SLDP,2026-01-25 18:33:11.580553
SLDPW,2026-01-25 18:33:11.878561
SLE,2026-01-25 18:33:12.193568
SLGB,2026-01-25 18:33:12.498577
SLGL,2026-01-25 18:33:12.817586
SLM,2026-01-25 18:33:13.212595
SLMBP,2026-01-25 18:33:13.605605
SLMT,2026-01-25 18:33:13.966615
SLN,2026-01-25 18:33:14.287624
SLNG,2026-01-25 18:33:14.642634
SLNH,2026-01-25 18:33:14.980643
SLNHP,2026-01-25 18:33:15.402655
SLNO,2026-01-25 18:33:15.713662
SLP,2026-01-25 18:33:16.151674
SLRC,2026-01-25 18:33:16.668208
SLRX,2026-01-25 18:33:17.165221
SLS,2026-01-25 18:33:17.488242
SLSN,2026-01-25 18:33:17.831251
SLXN,2026-01-25 18:33:18.166260
SLXNW,2026-01-25 18:33:18.470837
SMBC,2026-01-25 18:33:18.868846
SMCI,2026-01-25 18:33:19.225856
SMID,2026-01-25 18:33:19.611867
SMLR,2026-01-25 18:33:19.940876
SMMT,2026-01-25 18:33:20.263884
SMPL,2026-01-25 18:33:20.659895
SMSI,2026-01-25 18:33:21.028906
SMTC,2026-01-25 18:33:21.379924
SMTI,2026-01-25 18:33:21.707923
SMTK,2026-01-25 18:33:22.041933
SMX,2026-01-25 18:33:22.395941
SMXT,2026-01-25 18:33:22.699949
SMXWW,2026-01-25 18:33:22.999958
SNAL,2026-01-25 18:33:23.335966
SNBR,2026-01-25 18:33:23.681977
SNCR,2026-01-25 18:33:24.021986
SNCY,2026-01-25 18:33:24.359994
SND,2026-01-25 18:33:24.717003
SNDK,2026-01-25 18:33:25.014011
SNDL,2026-01-25 18:33:25.398022
SNDX,2026-01-25 18:33:25.752032
SNES,2026-01-25 18:33:26.085563
SNEX,2026-01-25 18:33:26.408571
SNFCA,2026-01-25 18:33:26.724590
SNGX,2026-01-25 18:33:27.097600
SNOA,2026-01-25 18:33:27.412583
SNPS,2026-01-25 18:33:27.781453
SNSE,2026-01-25 18:33:28.122471
SNT,2026-01-25 18:33:28.478481
SNTG,2026-01-25 18:33:28.834489
SNTI,2026-01-25 18:33:29.200499
SNWV,2026-01-25 18:33:29.502022
SNY,2026-01-25 18:33:29.872034
SNYR,2026-01-25 18:33:30.169039
SOBR,2026-01-25 18:33:30.575051
SOCA,2026-01-25 18:33:30.869060
SOCAU,2026-01-25 18:33:31.175067
SOCAW,2026-01-25 18:33:31.468076
SOFI,2026-01-25 18:33:31.846085
SOGP,2026-01-25 18:33:32.171097
SOHO,2026-01-25 18:33:32.538105
SOHOB,2026-01-25 18:33:32.926114
SOHON,2026-01-25 18:33:33.310124
SOHOO,2026-01-25 18:33:33.655135
SOHU,2026-01-25 18:33:34.005145
SOLS,2026-01-25 18:33:34.298150
SOND,2026-01-25 18:33:34.903681
SONDW,2026-01-25 18:33:35.496696
SONM,2026-01-25 18:33:35.830705
SONN,2026-01-25 18:33:36.152717
SONO,2026-01-25 18:33:36.474723
SOPA,2026-01-25 18:33:36.802732
SOPH,2026-01-25 18:33:37.108742
SORA,2026-01-25 18:33:37.443962
SOTK,2026-01-25 18:33:37.772561
SOUN,2026-01-25 18:33:38.086582
SOUNW,2026-01-25 18:33:38.418097
SOWG,2026-01-25 18:33:38.770105
SPAI,2026-01-25 18:33:39.069115
SPCB,2026-01-25 18:33:39.401121
SPEG,2026-01-25 18:33:39.692130
SPEGR,2026-01-25 18:33:39.986137
SPEGU,2026-01-25 18:33:40.314146
SPFI,2026-01-25 18:33:40.678156
SPHL,2026-01-25 18:33:40.985165
SPKL,2026-01-25 18:33:41.292172
SPKLU,2026-01-25 18:33:41.593181
SPKLW,2026-01-25 18:33:41.902189
SPNS,2026-01-25 18:33:42.271200
SPOK,2026-01-25 18:33:42.663212
SPPL,2026-01-25 18:33:42.966217
SPRB,2026-01-25 18:33:43.304229
SPRC,2026-01-25 18:33:43.697238
SPRO,2026-01-25 18:33:44.061250
SPRY,2026-01-25 18:33:44.417257
SPSC,2026-01-25 18:33:44.749268
SPT,2026-01-25 18:33:45.088276
SPWH,2026-01-25 18:33:45.440285
SPWR,2026-01-25 18:33:45.755295
SPWRW,2026-01-25 18:33:46.089305
SQFT,2026-01-25 18:33:46.426312
SQFTP,2026-01-25 18:33:46.763321
SQFTW,2026-01-25 18:33:47.068330
SRAD,2026-01-25 18:33:47.393338
SRBK,2026-01-25 18:33:47.710347
SRCE,2026-01-25 18:33:48.156361
SRPT,2026-01-25 18:33:48.869377
SRRK,2026-01-25 18:33:49.217903
SRTA,2026-01-25 18:33:49.548420
SRTAW,2026-01-25 18:33:49.838430
SRTS,2026-01-25 18:33:50.163443
SRZN,2026-01-25 18:33:50.485445
SRZNW,2026-01-25 18:33:50.782454
SSBI,2026-01-25 18:33:51.184465
SSEA,2026-01-25 18:33:51.482472
SSEAR,2026-01-25 18:33:51.770479
SSEAU,2026-01-25 18:33:52.236493
SSII,2026-01-25 18:33:52.545501
SSKN,2026-01-25 18:33:52.862511
SSM,2026-01-25 18:33:53.181521
SSNC,2026-01-25 18:33:53.544528
SSP,2026-01-25 18:33:53.941539
SSRM,2026-01-25 18:33:54.273548
SSSS,2026-01-25 18:33:54.587556
SSSSL,2026-01-25 18:33:54.894566
SSTI,2026-01-25 18:33:55.221575
SSYS,2026-01-25 18:33:55.681587
STAA,2026-01-25 18:33:55.995594
STAI,2026-01-25 18:33:56.337649
STAK,2026-01-25 18:33:56.785661
STBA,2026-01-25 18:33:57.200673
STEC,2026-01-25 18:33:57.502680
STEP,2026-01-25 18:33:57.850690
STEX,2026-01-25 18:33:58.175698
STFS,2026-01-25 18:33:58.482706
STGW,2026-01-25 18:33:58.813719
STHO,2026-01-25 18:33:59.161724
STI,2026-01-25 18:33:59.502734
STIM,2026-01-25 18:33:59.931746
STKE,2026-01-25 18:34:00.329758
STKH,2026-01-25 18:34:00.690766
STKL,2026-01-25 18:34:01.008775
STKS,2026-01-25 18:34:01.336783
STLD,2026-01-25 18:34:01.732796
STNE,2026-01-25 18:34:02.086804
STOK,2026-01-25 18:34:02.426812
STRA,2026-01-25 18:34:02.880827
STRC,2026-01-25 18:34:03.189834
STRD,2026-01-25 18:34:03.497844
STRF,2026-01-25 18:34:03.792850
STRK,2026-01-25 18:34:04.100859
STRL,2026-01-25 18:34:04.432870
STRO,2026-01-25 18:34:04.744876
STRR,2026-01-25 18:34:05.155888
STRRP,2026-01-25 18:34:05.480897
STRS,2026-01-25 18:34:05.864907
STRT,2026-01-25 18:34:06.261916
STRZ,2026-01-25 18:34:06.582926
STSS,2026-01-25 18:34:07.223943
STSSW,2026-01-25 18:34:07.565952
STTK,2026-01-25 18:34:07.932961
STX,2026-01-25 18:34:08.451975
SUGP,2026-01-25 18:34:08.767983
SUIG,2026-01-25 18:34:09.200997
SUNE,2026-01-25 18:34:09.613006
SUNS,2026-01-25 18:34:09.917014
SUPN,2026-01-25 18:34:10.298026
SUPX,2026-01-25 18:34:10.603032
SURG,2026-01-25 18:34:10.925041
SUUN,2026-01-25 18:34:11.272052
SVA,2026-01-25 18:34:11.590061
SVAC,2026-01-25 18:34:11.879069
SVACU,2026-01-25 18:34:12.189077
SVACW,2026-01-25 18:34:12.551086
SVC,2026-01-25 18:34:12.962097
SVCC,2026-01-25 18:34:13.340108
SVCCU,2026-01-25 18:34:13.643116
SVCCW,2026-01-25 18:34:13.952124
SVCO,2026-01-25 18:34:14.260131
SVRA,2026-01-25 18:34:14.774146
SVRE,2026-01-25 18:34:15.137158
SVREW,2026-01-25 18:34:15.454163
SVRN,2026-01-25 18:34:15.780173
SWAG,2026-01-25 18:34:16.132183
SWAGW,2026-01-25 18:34:16.523194
SWBI,2026-01-25 18:34:16.915202
SWIM,2026-01-25 18:34:17.237211
SWKH,2026-01-25 18:34:17.592222
SWKHL,2026-01-25 18:34:17.909250
SWKS,2026-01-25 18:34:18.263259
SWVL,2026-01-25 18:34:18.679271
SWVLW,2026-01-25 18:34:18.975279
SXTC,2026-01-25 18:34:19.308288
SXTP,2026-01-25 18:34:19.685297
SXTPW,2026-01-25 18:34:19.993306
SY,2026-01-25 18:34:20.359316
SYBT,2026-01-25 18:34:20.781378
SYBX,2026-01-25 18:34:21.155416
SYM,2026-01-25 18:34:21.525460
SYNA,2026-01-25 18:34:21.849880
SYPR,2026-01-25 18:34:22.210482
SYRE,2026-01-25 18:34:22.573492
SZZL,2026-01-25 18:34:22.903501
SZZLR,2026-01-25 18:34:23.227509
SZZLU,2026-01-25 18:34:23.529518
TACH,2026-01-25 18:34:23.961529
TACHU,2026-01-25 18:34:24.259538
TACHW,2026-01-25 18:34:24.608562
TACO,2026-01-25 18:34:24.908566
TACOU,2026-01-25 18:34:25.207573
TACOW,2026-01-25 18:34:25.567583
TACT,2026-01-25 18:34:25.948595
TAIT,2026-01-25 18:34:26.348116
TALK,2026-01-25 18:34:26.674127
TALKW,2026-01-25 18:34:27.125137
TANH,2026-01-25 18:34:27.540148
TAOP,2026-01-25 18:34:27.910158
TAOX,2026-01-25 18:34:28.268680
TARA,2026-01-25 18:34:28.611689
TARS,2026-01-25 18:34:28.968699
TASK,2026-01-25 18:34:29.399710
TATT,2026-01-25 18:34:29.747732
TAVI,2026-01-25 18:34:30.045763
TAVIR,2026-01-25 18:34:30.365823
TAVIU,2026-01-25 18:34:30.677851
TAYD,2026-01-25 18:34:31.037889
TBBK,2026-01-25 18:34:31.359931
TBCH,2026-01-25 18:34:31.720273
TBH,2026-01-25 18:34:32.020166
TBHC,2026-01-25 18:34:32.413537
TBLA,2026-01-25 18:34:32.829947
TBLAW,2026-01-25 18:34:33.265961
TBLD,2026-01-25 18:34:33.676819
TBMC,2026-01-25 18:34:33.987826
TBMCR,2026-01-25 18:34:34.301833
TBPH,2026-01-25 18:34:34.633842
TBRG,2026-01-25 18:34:35.009852
TC,2026-01-25 18:34:35.339862
TCBI,2026-01-25 18:34:35.672871
TCBIO,2026-01-25 18:34:36.001879
TCBK,2026-01-25 18:34:36.387911
TCBS,2026-01-25 18:34:36.731922
TCMD,2026-01-25 18:34:37.096931
TCOM,2026-01-25 18:34:37.465942
TCPC,2026-01-25 18:34:37.819950
TCRT,2026-01-25 18:34:38.155958
TCRX,2026-01-25 18:34:38.703976
TCX,2026-01-25 18:34:39.155987
TDAC,2026-01-25 18:34:39.465995
TDACU,2026-01-25 18:34:39.813495
TDACW,2026-01-25 18:34:40.119498
TDIC,2026-01-25 18:34:40.423506
TDTH,2026-01-25 18:34:40.761516
TDUP,2026-01-25 18:34:41.266529
TDWDU,2026-01-25 18:34:41.563537
TEAD,2026-01-25 18:34:41.907547
TEAM,2026-01-25 18:34:42.218554
TECH,2026-01-25 18:34:42.594565
TECTP,2026-01-25 18:34:42.940577
TECX,2026-01-25 18:34:43.312583
TELA,2026-01-25 18:34:43.632104
TELO,2026-01-25 18:34:43.935112
TEM,2026-01-25 18:34:44.234121
TENB,2026-01-25 18:34:44.566127
TENX,2026-01-25 18:34:44.906137
TER,2026-01-25 18:34:45.268146
TERN,2026-01-25 18:34:45.623157
TFSL,2026-01-25 18:34:46.028168
TGHL,2026-01-25 18:34:46.457180
TGL,2026-01-25 18:34:46.795219
TGTX,2026-01-25 18:34:47.128229
TH,2026-01-25 18:34:47.452236
THAR,2026-01-25 18:34:47.768244
THCH,2026-01-25 18:34:48.112255
THFF,2026-01-25 18:34:48.555268
THH,2026-01-25 18:34:48.902276
THRM,2026-01-25 18:34:49.252283
THRY,2026-01-25 18:34:49.574294
TIGO,2026-01-25 18:34:49.984310
TIGR,2026-01-25 18:34:50.323313
TIL,2026-01-25 18:34:50.671328
TILE,2026-01-25 18:34:51.083335
TIPT,2026-01-25 18:34:51.462345
TIRX,2026-01-25 18:34:51.857355
TITN,2026-01-25 18:34:52.241368
TIVC,2026-01-25 18:34:52.650388
TKLF,2026-01-25 18:34:53.050400
TKNO,2026-01-25 18:34:53.412410
TLF,2026-01-25 18:34:53.794287
TLIH,2026-01-25 18:34:54.094299
TLN,2026-01-25 18:34:54.410304
TLNC,2026-01-25 18:34:54.738313
TLNCU,2026-01-25 18:34:55.035937
TLNCW,2026-01-25 18:34:55.329945
TLPH,2026-01-25 18:34:55.656954
TLRY,2026-01-25 18:34:55.984962
TLS,2026-01-25 18:34:56.303972
TLSA,2026-01-25 18:34:56.629979
TLSI,2026-01-25 18:34:56.991508
TLSIW,2026-01-25 18:34:57.309517
TLX,2026-01-25 18:34:57.612524
TMC,2026-01-25 18:34:57.934533
TMCI,2026-01-25 18:34:58.273542
TMCWW,2026-01-25 18:34:58.604551
TMDX,2026-01-25 18:34:58.920577
TMUS,2026-01-25 18:34:59.256569
TMUSI,2026-01-25 18:34:59.548577
TMUSL,2026-01-25 18:34:59.847584
TMUSZ,2026-01-25 18:35:00.174594
TNDM,2026-01-25 18:35:00.718610
TNGX,2026-01-25 18:35:01.046767
TNMG,2026-01-25 18:35:01.395778
TNON,2026-01-25 18:35:01.730785
TNONW,2026-01-25 18:35:02.081795
TNXP,2026-01-25 18:35:02.411803
TNYA,2026-01-25 18:35:02.802814
TOI,2026-01-25 18:35:03.122824
TOIIW,2026-01-25 18:35:03.481833
TOMZ,2026-01-25 18:35:03.806843
TONX,2026-01-25 18:35:04.146853
TOP,2026-01-25 18:35:04.470861
TORO,2026-01-25 18:35:04.808870
TOUR,2026-01-25 18:35:05.161880
TOWN,2026-01-25 18:35:05.559888
TOYO,2026-01-25 18:35:05.872898
TPCS,2026-01-25 18:35:06.217906
TPG,2026-01-25 18:35:06.596916
TPGXL,2026-01-25 18:35:06.916927
TPST,2026-01-25 18:35:07.320938
TRAW,2026-01-25 18:35:07.683947
TRDA,2026-01-25 18:35:08.071956
TREE,2026-01-25 18:35:08.424966
TRI,2026-01-25 18:35:08.850977
TRIB,2026-01-25 18:35:09.222987
TRIN,2026-01-25 18:35:09.596999
TRINI,2026-01-25 18:35:09.896005
TRINZ,2026-01-25 18:35:10.203013
TRIP,2026-01-25 18:35:10.534025
TRMB,2026-01-25 18:35:10.895032
TRMD,2026-01-25 18:35:11.257074
TRMK,2026-01-25 18:35:11.656086
TRNR,2026-01-25 18:35:11.957093
TRNS,2026-01-25 18:35:12.311104
TRON,2026-01-25 18:35:12.691113
TROO,2026-01-25 18:35:13.033124
TROW,2026-01-25 18:35:13.473134
TRS,2026-01-25 18:35:13.867932
TRSG,2026-01-25 18:35:14.177941
TRST,2026-01-25 18:35:14.628954
TRUE,2026-01-25 18:35:14.978960
TRUG,2026-01-25 18:35:15.302972
TRUP,2026-01-25 18:35:15.684980
TRVG,2026-01-25 18:35:16.012200
TRVI,2026-01-25 18:35:16.348209
TSAT,2026-01-25 18:35:16.691217
TSBK,2026-01-25 18:35:17.121789
TSCO,2026-01-25 18:35:17.509799
TSEM,2026-01-25 18:35:17.828812
TSHA,2026-01-25 18:35:18.147829
TSLA,2026-01-25 18:35:18.504838
TSSI,2026-01-25 18:35:18.836847
TTAN,2026-01-25 18:35:19.143858
TTD,2026-01-25 18:35:19.488864
TTEC,2026-01-25 18:35:19.832873
TTEK,2026-01-25 18:35:20.219885
TTGT,2026-01-25 18:35:20.532892
TTMI,2026-01-25 18:35:20.939904
TTRX,2026-01-25 18:35:21.326914
TTSH,2026-01-25 18:35:21.718925
TTWO,2026-01-25 18:35:22.062935
TURB,2026-01-25 18:35:22.371943
TUSK,2026-01-25 18:35:22.758952
TVA,2026-01-25 18:35:23.087961
TVACU,2026-01-25 18:35:23.408973
TVACW,2026-01-25 18:35:23.727979
TVAI,2026-01-25 18:35:24.040988
TVAIR,2026-01-25 18:35:24.386008
TVAIU,2026-01-25 18:35:24.739005
TVGN,2026-01-25 18:35:25.175144
TVGNW,2026-01-25 18:35:25.471151
TVRD,2026-01-25 18:35:25.833161
TVTX,2026-01-25 18:35:26.159170
TW,2026-01-25 18:35:26.503179
TWFG,2026-01-25 18:35:26.812188
TWG,2026-01-25 18:35:27.122196
TWIN,2026-01-25 18:35:27.569209
TWNP,2026-01-25 18:35:27.894216
TWST,2026-01-25 18:35:28.291227
TXG,2026-01-25 18:35:28.731241
TXMD,2026-01-25 18:35:29.161250
TXN,2026-01-25 18:35:29.621263
TXRH,2026-01-25 18:35:30.027275
TYGO,2026-01-25 18:35:30.357282
TYRA,2026-01-25 18:35:30.791296
TZOO,2026-01-25 18:35:31.142307
TZUP,2026-01-25 18:35:31.455313
UAL,2026-01-25 18:35:31.827322
UBCP,2026-01-25 18:35:32.257892
UBFO,2026-01-25 18:35:32.636900
UBSI,2026-01-25 18:35:33.129914
UBXG,2026-01-25 18:35:33.447923
UCAR,2026-01-25 18:35:33.774931
UCFI,2026-01-25 18:35:34.080941
UCFIW,2026-01-25 18:35:34.406948
UCL,2026-01-25 18:35:34.878960
UCTT,2026-01-25 18:35:35.270971
UDMY,2026-01-25 18:35:35.593980
UEIC,2026-01-25 18:35:35.916501
UFCS,2026-01-25 18:35:36.344513
UFG,2026-01-25 18:35:36.645520
UFPI,2026-01-25 18:35:37.055534
UFPT,2026-01-25 18:35:37.376542
UG,2026-01-25 18:35:37.753551
UGRO,2026-01-25 18:35:38.087561
UHG,2026-01-25 18:35:38.426600
UHGWW,2026-01-25 18:35:38.746608
UK,2026-01-25 18:35:39.098618
ULBI,2026-01-25 18:35:39.433626
ULCC,2026-01-25 18:35:39.745634
ULH,2026-01-25 18:35:40.128645
ULTA,2026-01-25 18:35:40.489658
ULY,2026-01-25 18:35:40.855666
UMBF,2026-01-25 18:35:41.287678
UMBFO,2026-01-25 18:35:41.623691
UNB,2026-01-25 18:35:42.022698
UNCY,2026-01-25 18:35:42.347705
UNIT,2026-01-25 18:35:42.803718
UNTY,2026-01-25 18:35:43.213728
UOKA,2026-01-25 18:35:43.530736
UONE,2026-01-25 18:35:43.876747
UONEK,2026-01-25 18:35:44.241758
UPB,2026-01-25 18:35:44.735770
UPBD,2026-01-25 18:35:45.119779
UPC,2026-01-25 18:35:45.455788
UPLD,2026-01-25 18:35:45.803323
UPST,2026-01-25 18:35:46.173963
UPWK,2026-01-25 18:35:46.502890
UPXI,2026-01-25 18:35:46.845832
URBN,2026-01-25 18:35:47.221844
URGN,2026-01-25 18:35:47.561851
UROY,2026-01-25 18:35:48.045864
USAR,2026-01-25 18:35:48.369873
USARW,2026-01-25 18:35:48.671883
USAU,2026-01-25 18:35:49.004890
USCB,2026-01-25 18:35:49.375901
USEA,2026-01-25 18:35:49.707909
USEG,2026-01-25 18:35:50.096920
USGO,2026-01-25 18:35:50.462930
USGOW,2026-01-25 18:35:50.780938
USIO,2026-01-25 18:35:51.136949
USLM,2026-01-25 18:35:51.553960
UTHR,2026-01-25 18:35:51.875967
UTMD,2026-01-25 18:35:52.244980
UTSI,2026-01-25 18:35:52.627989
UVSP,2026-01-25 18:35:53.050000
UXIN,2026-01-25 18:35:53.388009
UYSC,2026-01-25 18:35:53.722019
UYSCR,2026-01-25 18:35:54.012026
UYSCU,2026-01-25 18:35:54.336034
VABK,2026-01-25 18:35:54.712046
VACH,2026-01-25 18:35:55.010052
VACHU,2026-01-25 18:35:55.307060
VACHW,2026-01-25 18:35:55.616068
VALN,2026-01-25 18:35:56.026080
VALU,2026-01-25 18:35:56.422090
VANI,2026-01-25 18:35:56.745099
VBIX,2026-01-25 18:35:57.090108
VBNK,2026-01-25 18:35:57.428119
VC,2026-01-25 18:35:57.811131
VCEL,2026-01-25 18:35:58.135137
VCIC,2026-01-25 18:35:58.470145
VCICU,2026-01-25 18:35:58.799157
VCICW,2026-01-25 18:35:59.099163
VCIG,2026-01-25 18:35:59.420174
VCTR,2026-01-25 18:35:59.782180
VCYT,2026-01-25 18:36:00.105787
VECO,2026-01-25 18:36:00.427796
VEEA,2026-01-25 18:36:00.771804
VEEAW,2026-01-25 18:36:01.104814
VEEE,2026-01-25 18:36:01.519825
VELO,2026-01-25 18:36:01.905834
VEON,2026-01-25 18:36:02.287358
VERA,2026-01-25 18:36:02.608366
VERI,2026-01-25 18:36:02.938375
VERO,2026-01-25 18:36:03.292384
VERU,2026-01-25 18:36:03.625395
VERX,2026-01-25 18:36:03.950407
VFF,2026-01-25 18:36:04.274412
VFS,2026-01-25 18:36:04.648421
VFSWW,2026-01-25 18:36:04.963432
VGAS,2026-01-25 18:36:05.295439
VGASW,2026-01-25 18:36:05.599447
VHC,2026-01-25 18:36:05.994492
VIASP,2026-01-25 18:36:06.380501
VIAV,2026-01-25 18:36:06.702512
VICR,2026-01-25 18:36:07.041521
VINP,2026-01-25 18:36:07.613536
VIOT,2026-01-25 18:36:08.019546
VIR,2026-01-25 18:36:08.352558
VIRC,2026-01-25 18:36:08.768565
VITL,2026-01-25 18:36:09.130170
VIVK,2026-01-25 18:36:09.646069
VIVS,2026-01-25 18:36:09.986450
VKTX,2026-01-25 18:36:10.342458
VLGEA,2026-01-25 18:36:10.721469
VLY,2026-01-25 18:36:11.118480
VLYPN,2026-01-25 18:36:11.464490
VLYPO,2026-01-25 18:36:11.807498
VLYPP,2026-01-25 18:36:12.173511
VMAR,2026-01-25 18:36:12.536520
VMD,2026-01-25 18:36:12.867082
VMEO,2026-01-25 18:36:13.635707
VNCE,2026-01-25 18:36:13.975716
VNDA,2026-01-25 18:36:14.387735
VNET,2026-01-25 18:36:14.720745
VNME,2026-01-25 18:36:15.056754
VNMEU,2026-01-25 18:36:15.351761
VNMEW,2026-01-25 18:36:15.714770
VNOM,2026-01-25 18:36:16.130782
VOD,2026-01-25 18:36:16.554795
VOR,2026-01-25 18:36:16.974805
VOXR,2026-01-25 18:36:17.344815
VRA,2026-01-25 18:36:17.668822
VRAR,2026-01-25 18:36:18.000343
VRAX,2026-01-25 18:36:18.312353
VRCA,2026-01-25 18:36:18.696362
VRDN,2026-01-25 18:36:19.090372
VREX,2026-01-25 18:36:19.418892
VRM,2026-01-25 18:36:19.742903
VRME,2026-01-25 18:36:20.088910
VRNS,2026-01-25 18:36:20.421921
VRNT,2026-01-25 18:36:20.716438
VRRM,2026-01-25 18:36:21.040447
VRSK,2026-01-25 18:36:21.432459
VRSN,2026-01-25 18:36:21.764504
VRTX,2026-01-25 18:36:22.103513
VS,2026-01-25 18:36:22.458521
VSA,2026-01-25 18:36:22.817532
VSAT,2026-01-25 18:36:23.154542
VSEC,2026-01-25 18:36:23.526551
VSEE,2026-01-25 18:36:23.846559
VSEEW,2026-01-25 18:36:24.294572
VSME,2026-01-25 18:36:24.618151
VSSYW,2026-01-25 18:36:24.937162
VSTA,2026-01-25 18:36:25.265236
VSTD,2026-01-25 18:36:25.597247
VSTM,2026-01-25 18:36:25.930255
VTGN,2026-01-25 18:36:26.254264
VTRS,2026-01-25 18:36:26.682275
VTSI,2026-01-25 18:36:27.066286
VTVT,2026-01-25 18:36:27.560297
VTYX,2026-01-25 18:36:27.897310
VUZI,2026-01-25 18:36:28.267317
VVOS,2026-01-25 18:36:28.591327
VVPR,2026-01-25 18:36:28.956336
VWAV,2026-01-25 18:36:29.292347
VWAVW,2026-01-25 18:36:29.589354
VYGR,2026-01-25 18:36:29.916364
VYNE,2026-01-25 18:36:30.258370
WABC,2026-01-25 18:36:30.629382
WAFD,2026-01-25 18:36:31.017393
WAFDP,2026-01-25 18:36:31.352401
WAFU,2026-01-25 18:36:31.696411
WAI,2026-01-25 18:36:32.040420
WALD,2026-01-25 18:36:32.350427
WALDW,2026-01-25 18:36:32.675437
WASH,2026-01-25 18:36:33.167449
WATT,2026-01-25 18:36:33.514458
WAVE,2026-01-25 18:36:33.847472
WAY,2026-01-25 18:36:34.150993
WB,2026-01-25 18:36:34.536003
WBD,2026-01-25 18:36:34.892014
WBTN,2026-01-25 18:36:35.235022
WBUY,2026-01-25 18:36:35.555030
WCT,2026-01-25 18:36:35.895040
WDAY,2026-01-25 18:36:36.224049
WDC,2026-01-25 18:36:36.584059
WDFC,2026-01-25 18:36:37.001072
WEN,2026-01-25 18:36:37.377079
WENN,2026-01-25 18:36:37.675088
WENNU,2026-01-25 18:36:37.973095
WENNW,2026-01-25 18:36:38.276104
WERN,2026-01-25 18:36:38.711118
WEST,2026-01-25 18:36:39.040127
WETH,2026-01-25 18:36:39.344135
WETO,2026-01-25 18:36:39.677141
WEYS,2026-01-25 18:36:40.089153
WFCF,2026-01-25 18:36:40.416161
WFF,2026-01-25 18:36:40.755171
WFRD,2026-01-25 18:36:41.141019
WGRX,2026-01-25 18:36:41.472028
WGS,2026-01-25 18:36:41.859040
WGSWW,2026-01-25 18:36:42.164049
WHF,2026-01-25 18:36:42.578058
WHFCL,2026-01-25 18:36:42.948068
WHLR,2026-01-25 18:36:43.323079
WHLRD,2026-01-25 18:36:43.643089
WHLRL,2026-01-25 18:36:43.952095
WHLRP,2026-01-25 18:36:44.323272
WHWK,2026-01-25 18:36:44.683283
WILC,2026-01-25 18:36:45.071839
WIMI,2026-01-25 18:36:45.422848
WINA,2026-01-25 18:36:45.847860
WING,2026-01-25 18:36:46.190869
WIX,2026-01-25 18:36:46.513880
WKEY,2026-01-25 18:36:46.919890
WKHS,2026-01-25 18:36:47.253897
WKSP,2026-01-25 18:36:47.572905
WLAC,2026-01-25 18:36:47.875914
WLACU,2026-01-25 18:36:48.171923
WLACW,2026-01-25 18:36:48.472929
WLDN,2026-01-25 18:36:48.920944
WLDS,2026-01-25 18:36:49.241950
WLDSW,2026-01-25 18:36:49.729966
WLFC,2026-01-25 18:36:50.071975
WMG,2026-01-25 18:36:50.412982
WNEB,2026-01-25 18:36:50.801992
WNW,2026-01-25 18:36:51.303005
WOK,2026-01-25 18:36:51.643016
WOOF,2026-01-25 18:36:51.981026
WORX,2026-01-25 18:36:52.306034
WPRT,2026-01-25 18:36:52.640045
WRAP,2026-01-25 18:36:52.961053
WRD,2026-01-25 18:36:53.288060
WRLD,2026-01-25 18:36:53.681070
WSBC,2026-01-25 18:36:54.079080
WSBCO,2026-01-25 18:36:54.381090
WSBF,2026-01-25 18:36:54.795686
WSBK,2026-01-25 18:36:55.135700
WSC,2026-01-25 18:36:55.625710
WSFS,2026-01-25 18:36:56.214725
WSHP,2026-01-25 18:36:56.556736
